user_id,watchlist_name,stock_symbol,date_added
U3661,My Watchlist,PHDC.CA,2026-06-17
U3663,My Watchlist,SKPC.CA,2026-07-05
U3664,My Watchlist,PHDC.CA,2026-05-20
U3664,My Watchlist,ADIB.CA,2026-06-19
U3664,My Watchlist,AMOC.CA,2026-06-26
U3667,My Watchlist,AMOC.CA,2026-04-07
U3667,My Watchlist,SKPC.CA,2026-04-21
U3667,My Watchlist,EFID.CA,2026-05-31
U3671,My Watchlist,FWRY.CA,2026-04-25
U3671,My Watchlist,SKPC.CA,2026-04-22
U3671,My Watchlist,EFID.CA,2026-05-28
U3671,My Watchlist,PHDC.CA,2026-06-08
U3671,My Watchlist,ADIB.CA,2026-04-13
U3674,My Watchlist,EFID.CA,2026-07-09
U3674,My Watchlist,PHDC.CA,2026-07-02
U3674,My Watchlist,SKPC.CA,2026-07-10
U3674,My Watchlist,AMOC.CA,2026-07-12
U3678,My Watchlist,AMOC.CA,2026-07-07
U3678,My Watchlist,EFID.CA,2026-07-08
U3678,My Watchlist,PHDC.CA,2026-06-24
U3678,My Watchlist,FWRY.CA,2026-06-29
U3678,My Watchlist,SKPC.CA,2026-07-09
U3679,My Watchlist,FWRY.CA,2026-07-14
U3680,My Watchlist,SKPC.CA,2026-06-10
U3680,My Watchlist,FWRY.CA,2026-06-09
U3680,My Watchlist,ADIB.CA,2026-07-13
U3682,My Watchlist,AMOC.CA,2026-07-06
U3682,My Watchlist,PHDC.CA,2026-07-08
U3682,My Watchlist,ADIB.CA,2026-07-14
U3682,My Watchlist,SKPC.CA,2026-06-29
U3682,My Watchlist,FWRY.CA,2026-07-14
U3683,My Watchlist,ADIB.CA,2026-06-25
U3683,My Watchlist,EFID.CA,2026-07-03
U3683,My Watchlist,SKPC.CA,2026-05-06
U3686,My Watchlist,PHDC.CA,2026-06-14
U3689,My Watchlist,PHDC.CA,2026-07-02
U3690,My Watchlist,AMOC.CA,2026-07-05
U3690,My Watchlist,SKPC.CA,2026-05-11
U3690,My Watchlist,EFID.CA,2026-06-08
U3690,My Watchlist,FWRY.CA,2026-07-09
U3692,My Watchlist,FWRY.CA,2026-06-03
U3695,My Watchlist,FWRY.CA,2026-05-31
U3695,My Watchlist,PHDC.CA,2026-06-21
U3695,My Watchlist,ADIB.CA,2026-06-19
U3695,My Watchlist,SKPC.CA,2026-05-19
U3696,My Watchlist,PHDC.CA,2026-07-07
U3696,My Watchlist,AMOC.CA,2026-07-07
U3698,My Watchlist,FWRY.CA,2026-06-05
U3698,My Watchlist,AMOC.CA,2026-05-29
U3698,My Watchlist,PHDC.CA,2026-05-06
U3701,My Watchlist,ADIB.CA,2026-07-02
U3702,My Watchlist,AMOC.CA,2026-07-10
U3703,My Watchlist,EFID.CA,2026-07-06
U3703,My Watchlist,ADIB.CA,2026-06-28
U3703,My Watchlist,PHDC.CA,2026-07-09
U3704,My Watchlist,FWRY.CA,2026-06-21
U3704,My Watchlist,PHDC.CA,2026-05-24
U3705,My Watchlist,SKPC.CA,2026-06-11
U3705,My Watchlist,EFID.CA,2026-06-01
U3705,My Watchlist,ADIB.CA,2026-06-04
U3705,My Watchlist,FWRY.CA,2026-07-03
U3705,My Watchlist,PHDC.CA,2026-05-24
U3708,My Watchlist,PHDC.CA,2026-06-23
U3708,My Watchlist,ADIB.CA,2026-07-08
U3709,My Watchlist,EFID.CA,2026-07-13
U3711,My Watchlist,ADIB.CA,2026-07-06
U3712,My Watchlist,EFID.CA,2026-07-10
U3712,My Watchlist,PHDC.CA,2026-05-13
U3712,My Watchlist,FWRY.CA,2026-05-22
U3712,My Watchlist,AMOC.CA,2026-07-13
U3713,My Watchlist,EFID.CA,2026-07-12
U3713,My Watchlist,FWRY.CA,2026-07-12
U3713,My Watchlist,SKPC.CA,2026-06-30
U3713,My Watchlist,ADIB.CA,2026-06-07
U3715,My Watchlist,PHDC.CA,2026-05-19
U3715,My Watchlist,ADIB.CA,2026-05-12
U3715,My Watchlist,FWRY.CA,2026-06-25
U3715,My Watchlist,EFID.CA,2026-06-22
U3715,My Watchlist,AMOC.CA,2026-06-09
U3716,My Watchlist,FWRY.CA,2026-05-23
U3716,My Watchlist,ADIB.CA,2026-07-14
U3716,My Watchlist,EFID.CA,2026-05-15
U3716,My Watchlist,SKPC.CA,2026-07-01
U3718,My Watchlist,SKPC.CA,2026-07-13
U3718,My Watchlist,ADIB.CA,2026-06-25
U3720,My Watchlist,AMOC.CA,2026-06-28
U3720,My Watchlist,SKPC.CA,2026-06-08
U3720,My Watchlist,PHDC.CA,2026-06-26
U3720,My Watchlist,EFID.CA,2026-06-09
U3721,My Watchlist,EFID.CA,2026-07-02
U3721,My Watchlist,FWRY.CA,2026-07-02
U3721,My Watchlist,AMOC.CA,2026-07-07
U3721,My Watchlist,PHDC.CA,2026-05-24
U3721,My Watchlist,SKPC.CA,2026-06-06
U3722,My Watchlist,SKPC.CA,2026-05-18
U3722,My Watchlist,AMOC.CA,2026-07-02
U3726,My Watchlist,ADIB.CA,2026-07-11
U3726,My Watchlist,PHDC.CA,2026-06-14
U3726,My Watchlist,EFID.CA,2026-07-01
U3728,My Watchlist,PHDC.CA,2026-07-14
U3728,My Watchlist,SKPC.CA,2026-06-29
U3728,My Watchlist,EFID.CA,2026-07-07
U3728,My Watchlist,FWRY.CA,2026-07-08
U3731,My Watchlist,FWRY.CA,2026-07-13
U3731,My Watchlist,ADIB.CA,2026-06-27
U3731,My Watchlist,SKPC.CA,2026-07-04
U3736,My Watchlist,FWRY.CA,2026-06-12
U3738,My Watchlist,EFID.CA,2026-07-08
U3738,My Watchlist,SKPC.CA,2026-07-12
U3738,My Watchlist,AMOC.CA,2026-07-10
U3738,My Watchlist,FWRY.CA,2026-07-06
U3742,My Watchlist,AMOC.CA,2026-05-23
U3742,My Watchlist,PHDC.CA,2026-07-05
U3742,My Watchlist,ADIB.CA,2026-05-18
U3742,My Watchlist,FWRY.CA,2026-05-15
U3743,My Watchlist,PHDC.CA,2026-07-15
U3745,My Watchlist,EFID.CA,2026-07-14
U3745,My Watchlist,PHDC.CA,2026-07-13
U3745,My Watchlist,SKPC.CA,2026-07-15
U3746,My Watchlist,ADIB.CA,2026-06-01
U3746,My Watchlist,SKPC.CA,2026-05-30
U3747,My Watchlist,AMOC.CA,2026-07-15
U3747,My Watchlist,FWRY.CA,2026-07-03
U3747,My Watchlist,EFID.CA,2026-06-28
U3747,My Watchlist,SKPC.CA,2026-07-06
U3748,My Watchlist,ADIB.CA,2026-06-03
U3748,My Watchlist,AMOC.CA,2026-06-06
U3748,My Watchlist,SKPC.CA,2026-06-10
U3748,My Watchlist,PHDC.CA,2026-06-11
U3749,My Watchlist,SKPC.CA,2026-05-24
U3749,My Watchlist,EFID.CA,2026-05-15
U3749,My Watchlist,PHDC.CA,2026-06-30
U3749,My Watchlist,ADIB.CA,2026-06-29
U3752,My Watchlist,FWRY.CA,2026-06-25
U3752,My Watchlist,ADIB.CA,2026-07-01
U3755,My Watchlist,SKPC.CA,2026-05-26
U3757,My Watchlist,PHDC.CA,2026-06-27
U3757,My Watchlist,AMOC.CA,2026-06-21
U3757,My Watchlist,FWRY.CA,2026-06-15
U3759,My Watchlist,SKPC.CA,2026-05-16
U3759,My Watchlist,FWRY.CA,2026-06-28
U3760,My Watchlist,SKPC.CA,2026-06-01
U3762,My Watchlist,EFID.CA,2026-06-06
U3762,My Watchlist,ADIB.CA,2026-07-08
U3762,My Watchlist,PHDC.CA,2026-07-01
U3762,My Watchlist,SKPC.CA,2026-06-18
U3763,My Watchlist,ADIB.CA,2026-06-03
U3763,My Watchlist,FWRY.CA,2026-07-09
U3764,My Watchlist,FWRY.CA,2026-05-24
U3764,My Watchlist,AMOC.CA,2026-06-12
U3764,My Watchlist,SKPC.CA,2026-05-02
U3764,My Watchlist,ADIB.CA,2026-05-28
U3764,My Watchlist,PHDC.CA,2026-07-07
U3766,My Watchlist,PHDC.CA,2026-06-28
U3767,My Watchlist,FWRY.CA,2026-07-04
U3767,My Watchlist,PHDC.CA,2026-06-22
U3767,My Watchlist,SKPC.CA,2026-05-24
U3770,My Watchlist,ADIB.CA,2026-04-14
U3770,My Watchlist,PHDC.CA,2026-04-10
U3770,My Watchlist,FWRY.CA,2026-05-31
U3770,My Watchlist,SKPC.CA,2026-04-26
U3772,My Watchlist,PHDC.CA,2026-04-11
U3772,My Watchlist,ADIB.CA,2026-05-09
U3772,My Watchlist,SKPC.CA,2026-05-11
U3774,My Watchlist,AMOC.CA,2026-07-11
U3774,My Watchlist,FWRY.CA,2026-07-08
U3774,My Watchlist,PHDC.CA,2026-07-07
U3780,My Watchlist,PHDC.CA,2026-07-05
U3780,My Watchlist,EFID.CA,2026-05-28
U3780,My Watchlist,ADIB.CA,2026-04-29
U3780,My Watchlist,FWRY.CA,2026-05-06
U3783,My Watchlist,FWRY.CA,2026-07-14
U3783,My Watchlist,EFID.CA,2026-07-14
U3783,My Watchlist,SKPC.CA,2026-07-08
U3783,My Watchlist,AMOC.CA,2026-07-11
U3785,My Watchlist,PHDC.CA,2026-04-09
U3785,My Watchlist,EFID.CA,2026-07-12
U3785,My Watchlist,SKPC.CA,2026-05-31
U3785,My Watchlist,AMOC.CA,2026-04-14
U3789,My Watchlist,FWRY.CA,2026-06-12
U3793,My Watchlist,PHDC.CA,2026-05-19
U3795,My Watchlist,SKPC.CA,2026-06-27
U3795,My Watchlist,PHDC.CA,2026-06-24
U3795,My Watchlist,EFID.CA,2026-06-26
U3795,My Watchlist,ADIB.CA,2026-06-25
U3795,My Watchlist,FWRY.CA,2026-07-06
U3796,My Watchlist,PHDC.CA,2026-05-20
U3799,My Watchlist,AMOC.CA,2026-06-18
U3799,My Watchlist,EFID.CA,2026-07-01
U3799,My Watchlist,ADIB.CA,2026-06-18
U3799,My Watchlist,SKPC.CA,2026-07-11
U3800,My Watchlist,PHDC.CA,2026-06-24
U3800,My Watchlist,AMOC.CA,2026-05-26
U3800,My Watchlist,ADIB.CA,2026-06-07
U3800,My Watchlist,SKPC.CA,2026-06-20
U3801,My Watchlist,PHDC.CA,2026-06-18
U3801,My Watchlist,SKPC.CA,2026-06-19
U3802,My Watchlist,PHDC.CA,2026-05-12
U3802,My Watchlist,FWRY.CA,2026-06-05
U3802,My Watchlist,AMOC.CA,2026-06-11
U3802,My Watchlist,ADIB.CA,2026-05-31
U3802,My Watchlist,EFID.CA,2026-04-29
U3803,My Watchlist,PHDC.CA,2026-05-12
U3803,My Watchlist,FWRY.CA,2026-04-21
U3804,My Watchlist,ADIB.CA,2026-06-17
U3804,My Watchlist,AMOC.CA,2026-07-01
U3805,My Watchlist,PHDC.CA,2026-06-18
U3805,My Watchlist,FWRY.CA,2026-05-04
U3805,My Watchlist,ADIB.CA,2026-05-16
U3807,My Watchlist,SKPC.CA,2026-07-15
U3807,My Watchlist,AMOC.CA,2026-07-12
U3807,My Watchlist,PHDC.CA,2026-07-14
U3810,My Watchlist,EFID.CA,2026-06-29
U3810,My Watchlist,PHDC.CA,2026-07-03
U3810,My Watchlist,SKPC.CA,2026-07-09
U3811,My Watchlist,SKPC.CA,2026-06-25
U3811,My Watchlist,AMOC.CA,2026-06-12
U3811,My Watchlist,ADIB.CA,2026-05-21
U3812,My Watchlist,ADIB.CA,2026-06-27
U3812,My Watchlist,EFID.CA,2026-05-22
U3812,My Watchlist,FWRY.CA,2026-05-21
U3812,My Watchlist,PHDC.CA,2026-06-16
U3816,My Watchlist,ADIB.CA,2026-06-07
U3816,My Watchlist,PHDC.CA,2026-05-25
U3816,My Watchlist,SKPC.CA,2026-07-05
U3818,My Watchlist,AMOC.CA,2026-05-22
U3818,My Watchlist,EFID.CA,2026-06-21
U3818,My Watchlist,PHDC.CA,2026-06-05
U3818,My Watchlist,FWRY.CA,2026-05-25
U3819,My Watchlist,PHDC.CA,2026-06-23
U3819,My Watchlist,SKPC.CA,2026-07-15
U3819,My Watchlist,AMOC.CA,2026-07-11
U3819,My Watchlist,ADIB.CA,2026-05-18
U3820,My Watchlist,PHDC.CA,2026-07-05
U3820,My Watchlist,SKPC.CA,2026-07-11
U3821,My Watchlist,EFID.CA,2026-06-23
U3829,My Watchlist,FWRY.CA,2026-06-20
U3829,My Watchlist,PHDC.CA,2026-07-07
U3829,My Watchlist,EFID.CA,2026-07-15
U3829,My Watchlist,ADIB.CA,2026-05-03
U3831,My Watchlist,FWRY.CA,2026-06-12
U3832,My Watchlist,AMOC.CA,2026-05-23
U3832,My Watchlist,ADIB.CA,2026-07-06
U3832,My Watchlist,FWRY.CA,2026-06-07
U3832,My Watchlist,PHDC.CA,2026-06-06
U3837,My Watchlist,AMOC.CA,2026-06-26
U3837,My Watchlist,FWRY.CA,2026-07-08
U3837,My Watchlist,ADIB.CA,2026-06-21
U3838,My Watchlist,PHDC.CA,2026-07-01
U3841,My Watchlist,ADIB.CA,2026-06-17
U3841,My Watchlist,EFID.CA,2026-06-16
U3841,My Watchlist,SKPC.CA,2026-06-28
U3842,My Watchlist,SKPC.CA,2026-06-20
U3842,My Watchlist,PHDC.CA,2026-06-28
U3842,My Watchlist,AMOC.CA,2026-06-15
U3842,My Watchlist,EFID.CA,2026-06-19
U3843,My Watchlist,SKPC.CA,2026-07-09
U3843,My Watchlist,ADIB.CA,2026-07-14
U3843,My Watchlist,AMOC.CA,2026-05-21
U3843,My Watchlist,FWRY.CA,2026-06-24
U3844,My Watchlist,EFID.CA,2026-07-11
U3851,My Watchlist,ADIB.CA,2026-05-29
U3851,My Watchlist,AMOC.CA,2026-06-16
U3852,My Watchlist,ADIB.CA,2026-05-01
U3852,My Watchlist,SKPC.CA,2026-05-26
U3852,My Watchlist,EFID.CA,2026-05-11
U3852,My Watchlist,AMOC.CA,2026-07-07
U3852,My Watchlist,PHDC.CA,2026-04-30
U3854,My Watchlist,AMOC.CA,2026-06-06
U3854,My Watchlist,FWRY.CA,2026-06-07
U3854,My Watchlist,EFID.CA,2026-06-21
U3854,My Watchlist,SKPC.CA,2026-05-07
U3854,My Watchlist,ADIB.CA,2026-07-15
U3858,My Watchlist,PHDC.CA,2026-06-12
U3858,My Watchlist,ADIB.CA,2026-07-10
U3858,My Watchlist,FWRY.CA,2026-06-28
U3858,My Watchlist,SKPC.CA,2026-05-29
U3860,My Watchlist,PHDC.CA,2026-07-09
U3860,My Watchlist,SKPC.CA,2026-06-27
U3862,My Watchlist,FWRY.CA,2026-07-11
U3862,My Watchlist,ADIB.CA,2026-07-09
U3863,My Watchlist,SKPC.CA,2026-05-06
U3863,My Watchlist,EFID.CA,2026-07-07
U3863,My Watchlist,AMOC.CA,2026-05-21
U3863,My Watchlist,FWRY.CA,2026-05-12
U3866,My Watchlist,ADIB.CA,2026-06-02
U3868,My Watchlist,PHDC.CA,2026-06-09
U3868,My Watchlist,SKPC.CA,2026-07-11
U3868,My Watchlist,FWRY.CA,2026-06-13
U3869,My Watchlist,AMOC.CA,2026-06-22
U3869,My Watchlist,SKPC.CA,2026-06-14
U3869,My Watchlist,PHDC.CA,2026-06-30
U3869,My Watchlist,FWRY.CA,2026-06-14
U3869,My Watchlist,EFID.CA,2026-07-12
U3871,My Watchlist,AMOC.CA,2026-07-13
U3871,My Watchlist,SKPC.CA,2026-07-15
U3871,My Watchlist,PHDC.CA,2026-07-06
U3871,My Watchlist,EFID.CA,2026-07-13
U3871,My Watchlist,ADIB.CA,2026-07-06
U3875,My Watchlist,EFID.CA,2026-04-20
U3875,My Watchlist,ADIB.CA,2026-04-21
U3875,My Watchlist,FWRY.CA,2026-06-21
U3875,My Watchlist,PHDC.CA,2026-05-06
U3876,My Watchlist,ADIB.CA,2026-05-28
U3876,My Watchlist,AMOC.CA,2026-06-26
U3876,My Watchlist,EFID.CA,2026-05-20
U3876,My Watchlist,PHDC.CA,2026-06-09
U3876,My Watchlist,SKPC.CA,2026-05-26
U3878,My Watchlist,SKPC.CA,2026-07-13
U3878,My Watchlist,EFID.CA,2026-07-13
U3878,My Watchlist,ADIB.CA,2026-07-14
U3878,My Watchlist,AMOC.CA,2026-07-15
U3878,My Watchlist,FWRY.CA,2026-07-14
U3880,My Watchlist,FWRY.CA,2026-07-05
U3880,My Watchlist,EFID.CA,2026-07-04
U3880,My Watchlist,PHDC.CA,2026-07-06
U3880,My Watchlist,ADIB.CA,2026-07-03
U3880,My Watchlist,AMOC.CA,2026-07-03
U3881,My Watchlist,FWRY.CA,2026-05-20
U3881,My Watchlist,PHDC.CA,2026-04-30
U3881,My Watchlist,ADIB.CA,2026-04-21
U3881,My Watchlist,AMOC.CA,2026-06-14
U3881,My Watchlist,SKPC.CA,2026-05-29
U3883,My Watchlist,PHDC.CA,2026-06-16
U3883,My Watchlist,AMOC.CA,2026-06-21
U3883,My Watchlist,SKPC.CA,2026-07-03
U3888,My Watchlist,AMOC.CA,2026-06-12
U3888,My Watchlist,FWRY.CA,2026-06-16
U3888,My Watchlist,SKPC.CA,2026-07-07
U3889,My Watchlist,SKPC.CA,2026-06-21
U3890,My Watchlist,EFID.CA,2026-05-30
U3890,My Watchlist,FWRY.CA,2026-06-08
U3891,My Watchlist,PHDC.CA,2026-05-23
U3891,My Watchlist,ADIB.CA,2026-07-12
U3891,My Watchlist,FWRY.CA,2026-05-08
U3891,My Watchlist,AMOC.CA,2026-06-24
U3893,My Watchlist,SKPC.CA,2026-07-03
U3893,My Watchlist,AMOC.CA,2026-05-01
U3893,My Watchlist,FWRY.CA,2026-04-27
U3893,My Watchlist,PHDC.CA,2026-07-01
U3894,My Watchlist,FWRY.CA,2026-05-27
U3894,My Watchlist,AMOC.CA,2026-07-06
U3894,My Watchlist,SKPC.CA,2026-06-19
U3894,My Watchlist,EFID.CA,2026-05-04
U3896,My Watchlist,ADIB.CA,2026-07-14
U3896,My Watchlist,SKPC.CA,2026-06-19
U3896,My Watchlist,EFID.CA,2026-06-12
U3898,My Watchlist,PHDC.CA,2026-06-29
U3898,My Watchlist,EFID.CA,2026-06-22
U3898,My Watchlist,ADIB.CA,2026-06-21
U3898,My Watchlist,SKPC.CA,2026-05-03
U3899,My Watchlist,ADIB.CA,2026-07-08
U3905,My Watchlist,SKPC.CA,2026-06-17
U3905,My Watchlist,ADIB.CA,2026-06-24
U3905,My Watchlist,EFID.CA,2026-07-15
U3905,My Watchlist,AMOC.CA,2026-07-06
U3907,My Watchlist,FWRY.CA,2026-06-12
U3907,My Watchlist,PHDC.CA,2026-06-25
U3907,My Watchlist,AMOC.CA,2026-06-27
U3908,My Watchlist,SKPC.CA,2026-05-30
U3908,My Watchlist,AMOC.CA,2026-06-16
U3908,My Watchlist,EFID.CA,2026-07-04
U3908,My Watchlist,FWRY.CA,2026-06-01
U3908,My Watchlist,ADIB.CA,2026-07-03
U3910,My Watchlist,FWRY.CA,2026-04-11
U3910,My Watchlist,SKPC.CA,2026-04-23
U3910,My Watchlist,AMOC.CA,2026-06-13
U3910,My Watchlist,PHDC.CA,2026-05-10
U3911,My Watchlist,SKPC.CA,2026-05-11
U3911,My Watchlist,FWRY.CA,2026-07-02
U3911,My Watchlist,EFID.CA,2026-07-14
U3912,My Watchlist,SKPC.CA,2026-06-26
U3912,My Watchlist,EFID.CA,2026-06-19
U3912,My Watchlist,PHDC.CA,2026-07-09
U3912,My Watchlist,ADIB.CA,2026-07-05
U3914,My Watchlist,PHDC.CA,2026-05-13
U3914,My Watchlist,ADIB.CA,2026-06-12
U3914,My Watchlist,FWRY.CA,2026-06-04
U3914,My Watchlist,SKPC.CA,2026-07-11
U3915,My Watchlist,ADIB.CA,2026-07-13
U3915,My Watchlist,SKPC.CA,2026-06-29
U3916,My Watchlist,FWRY.CA,2026-05-06
U3916,My Watchlist,EFID.CA,2026-07-02
U3916,My Watchlist,ADIB.CA,2026-06-11
U3917,My Watchlist,FWRY.CA,2026-06-11
U3917,My Watchlist,SKPC.CA,2026-05-20
U3918,My Watchlist,PHDC.CA,2026-05-06
U3918,My Watchlist,EFID.CA,2026-07-01
U3918,My Watchlist,AMOC.CA,2026-05-30
U3918,My Watchlist,SKPC.CA,2026-06-11
U3918,My Watchlist,FWRY.CA,2026-07-04
U3919,My Watchlist,ADIB.CA,2026-05-24
U3919,My Watchlist,AMOC.CA,2026-06-14
U3919,My Watchlist,FWRY.CA,2026-04-19
U3919,My Watchlist,PHDC.CA,2026-07-12
U3919,My Watchlist,SKPC.CA,2026-04-26
U3923,My Watchlist,FWRY.CA,2026-07-13
U3923,My Watchlist,PHDC.CA,2026-06-04
U3923,My Watchlist,ADIB.CA,2026-04-24
U3923,My Watchlist,AMOC.CA,2026-06-14
U3923,My Watchlist,EFID.CA,2026-07-07
U3924,My Watchlist,ADIB.CA,2026-04-15
U3924,My Watchlist,FWRY.CA,2026-05-15
U3924,My Watchlist,AMOC.CA,2026-07-12
U3924,My Watchlist,PHDC.CA,2026-04-17
U3924,My Watchlist,EFID.CA,2026-05-10
U3925,My Watchlist,EFID.CA,2026-06-18
U3925,My Watchlist,ADIB.CA,2026-06-20
U3925,My Watchlist,PHDC.CA,2026-06-24
U3929,My Watchlist,FWRY.CA,2026-05-19
U3930,My Watchlist,AMOC.CA,2026-06-30
U3931,My Watchlist,FWRY.CA,2026-06-11
U3931,My Watchlist,SKPC.CA,2026-07-02
U3932,My Watchlist,ADIB.CA,2026-06-04
U3932,My Watchlist,PHDC.CA,2026-05-30
U3932,My Watchlist,EFID.CA,2026-06-07
U3932,My Watchlist,FWRY.CA,2026-06-10
U3936,My Watchlist,ADIB.CA,2026-06-30
U3936,My Watchlist,AMOC.CA,2026-06-03
U3936,My Watchlist,PHDC.CA,2026-05-13
U3939,My Watchlist,SKPC.CA,2026-07-05
U3939,My Watchlist,AMOC.CA,2026-07-13
U3939,My Watchlist,PHDC.CA,2026-07-02
U3939,My Watchlist,ADIB.CA,2026-07-07
U3939,My Watchlist,EFID.CA,2026-07-02
U3940,My Watchlist,ADIB.CA,2026-06-27
U3940,My Watchlist,PHDC.CA,2026-06-17
U3940,My Watchlist,AMOC.CA,2026-06-09
U3940,My Watchlist,SKPC.CA,2026-06-25
U3940,My Watchlist,EFID.CA,2026-07-06
U3941,My Watchlist,ADIB.CA,2026-07-14
U3941,My Watchlist,FWRY.CA,2026-04-26
U3941,My Watchlist,AMOC.CA,2026-05-29
U3941,My Watchlist,PHDC.CA,2026-05-11
U3941,My Watchlist,SKPC.CA,2026-05-11
U3943,My Watchlist,SKPC.CA,2026-06-11
U3943,My Watchlist,PHDC.CA,2026-07-03
U3944,My Watchlist,PHDC.CA,2026-05-29
U3946,My Watchlist,EFID.CA,2026-07-14
U3946,My Watchlist,FWRY.CA,2026-07-05
U3946,My Watchlist,ADIB.CA,2026-06-30
U3946,My Watchlist,PHDC.CA,2026-07-10
U3946,My Watchlist,SKPC.CA,2026-07-03
U3949,My Watchlist,EFID.CA,2026-07-14
U3949,My Watchlist,ADIB.CA,2026-07-12
U3949,My Watchlist,FWRY.CA,2026-07-14
U3949,My Watchlist,SKPC.CA,2026-07-13
U3950,My Watchlist,PHDC.CA,2026-06-15
U3950,My Watchlist,AMOC.CA,2026-06-07
U3950,My Watchlist,FWRY.CA,2026-07-06
U3950,My Watchlist,EFID.CA,2026-06-19
U3950,My Watchlist,SKPC.CA,2026-07-12
U3952,My Watchlist,AMOC.CA,2026-06-17
U3952,My Watchlist,PHDC.CA,2026-05-20
U3952,My Watchlist,EFID.CA,2026-06-20
U3952,My Watchlist,ADIB.CA,2026-06-08
U3952,My Watchlist,FWRY.CA,2026-06-28
U3956,My Watchlist,ADIB.CA,2026-05-26
U3956,My Watchlist,EFID.CA,2026-05-18
U3956,My Watchlist,SKPC.CA,2026-06-28
U3956,My Watchlist,PHDC.CA,2026-05-06
U3960,My Watchlist,SKPC.CA,2026-07-11
U3963,My Watchlist,AMOC.CA,2026-06-06
U3963,My Watchlist,EFID.CA,2026-05-18
U3963,My Watchlist,PHDC.CA,2026-07-15
U3964,My Watchlist,AMOC.CA,2026-06-28
U3964,My Watchlist,PHDC.CA,2026-06-24
U3964,My Watchlist,ADIB.CA,2026-06-14
U3965,My Watchlist,AMOC.CA,2026-04-25
U3966,My Watchlist,ADIB.CA,2026-06-19
U3970,My Watchlist,AMOC.CA,2026-05-08
U3970,My Watchlist,ADIB.CA,2026-06-13
U3970,My Watchlist,EFID.CA,2026-05-09
U3970,My Watchlist,SKPC.CA,2026-05-21
U3970,My Watchlist,FWRY.CA,2026-07-13
U3971,My Watchlist,SKPC.CA,2026-07-05
U3972,My Watchlist,FWRY.CA,2026-06-17
U3972,My Watchlist,PHDC.CA,2026-04-29
U3972,My Watchlist,ADIB.CA,2026-06-28
U3973,My Watchlist,ADIB.CA,2026-06-21
U3973,My Watchlist,FWRY.CA,2026-06-22
U3973,My Watchlist,AMOC.CA,2026-06-07
U3975,My Watchlist,AMOC.CA,2026-05-25
U3975,My Watchlist,ADIB.CA,2026-07-03
U3978,My Watchlist,FWRY.CA,2026-06-25
U3978,My Watchlist,PHDC.CA,2026-05-29
U3978,My Watchlist,ADIB.CA,2026-06-27
U3978,My Watchlist,EFID.CA,2026-06-25
U3979,My Watchlist,SKPC.CA,2026-07-12
U3979,My Watchlist,PHDC.CA,2026-07-14
U3979,My Watchlist,EFID.CA,2026-07-01
U3979,My Watchlist,FWRY.CA,2026-07-03
U3979,My Watchlist,AMOC.CA,2026-07-01
U3980,My Watchlist,FWRY.CA,2026-06-26
U3981,My Watchlist,ADIB.CA,2026-07-10
U3982,My Watchlist,EFID.CA,2026-05-02
U3984,My Watchlist,SKPC.CA,2026-07-03
U3985,My Watchlist,PHDC.CA,2026-05-29
U3985,My Watchlist,FWRY.CA,2026-06-12
U3985,My Watchlist,SKPC.CA,2026-05-31
U3987,My Watchlist,EFID.CA,2026-07-13
U3987,My Watchlist,ADIB.CA,2026-07-09
U3987,My Watchlist,PHDC.CA,2026-06-29
U3988,My Watchlist,ADIB.CA,2026-06-16
U3988,My Watchlist,AMOC.CA,2026-06-30
U3988,My Watchlist,SKPC.CA,2026-06-21
U3988,My Watchlist,PHDC.CA,2026-07-10
U3989,My Watchlist,SKPC.CA,2026-07-13
U3992,My Watchlist,EFID.CA,2026-06-25
U3992,My Watchlist,ADIB.CA,2026-04-25
U3992,My Watchlist,AMOC.CA,2026-05-27
U3992,My Watchlist,FWRY.CA,2026-07-06
U3992,My Watchlist,SKPC.CA,2026-05-18
U3993,My Watchlist,FWRY.CA,2026-06-24
U3993,My Watchlist,AMOC.CA,2026-04-20
U3993,My Watchlist,EFID.CA,2026-06-30
U3993,My Watchlist,SKPC.CA,2026-05-21
U3997,My Watchlist,SKPC.CA,2026-07-09
U3997,My Watchlist,AMOC.CA,2026-07-02
U3997,My Watchlist,EFID.CA,2026-07-06
U3999,My Watchlist,AMOC.CA,2026-07-11
U3999,My Watchlist,FWRY.CA,2026-04-25
U3999,My Watchlist,SKPC.CA,2026-05-08
U4001,My Watchlist,SKPC.CA,2026-06-28
U4001,My Watchlist,FWRY.CA,2026-07-13
U4003,My Watchlist,EFID.CA,2026-06-09
U4003,My Watchlist,FWRY.CA,2026-07-07
U4003,My Watchlist,ADIB.CA,2026-07-03
U4003,My Watchlist,AMOC.CA,2026-06-18
U4009,My Watchlist,ADIB.CA,2026-07-08
U4009,My Watchlist,SKPC.CA,2026-07-13
U4009,My Watchlist,EFID.CA,2026-07-12
U4009,My Watchlist,PHDC.CA,2026-07-06
U4009,My Watchlist,AMOC.CA,2026-07-08
U4011,My Watchlist,FWRY.CA,2026-06-01
U4014,My Watchlist,SKPC.CA,2026-06-12
U4016,My Watchlist,EFID.CA,2026-07-14
U4016,My Watchlist,FWRY.CA,2026-07-02
U4016,My Watchlist,SKPC.CA,2026-06-30
U4016,My Watchlist,ADIB.CA,2026-07-05
