fund_order_id,user_id,order_date,fund_id,order_type,order_status,certificate_price,certificates
FO3730,U2493,2026-04-28,FUND_EQ,Invest,Completed,114.353,10
FO3731,U2501,2026-06-08,FUND_FI_USD,Invest,Completed,101.708,50
FO3732,U2505,2026-07-06,FUND_MM,Invest,Completed,108.787,20
FO3733,U2509,2026-07-06,FUND_EQ,Invest,Completed,115.516,20
FO3734,U2509,2026-07-13,FUND_MM,Invest,Completed,109.659,30
FO3735,U2511,2026-06-28,FUND_EQS,Invest,Completed,118.984,30
FO3736,U2511,2026-07-06,FUND_MM,Invest,Completed,109.915,30
FO3737,U2511,2026-05-24,FUND_GLD,Invest,Completed,84.643,10
FO3738,U2514,2026-05-13,FUND_MM,Invest,Completed,109.36,250
FO3739,U2514,2026-06-21,FUND_EQS,Invest,Active,118.842,150
FO3740,U2520,2026-06-17,FUND_EQS,Invest,Completed,119.714,20
FO3741,U2520,2026-06-08,FUND_EQ,Invest,Completed,114.478,40
FO3742,U2520,2026-05-10,FUND_MM,Invest,Completed,109.221,750
FO3743,U2520,2026-04-29,FUND_FI_USD,Invest,Active,101.994,20
FO3744,U2522,2026-05-27,FUND_EQ,Invest,Completed,114.954,10
FO3745,U2522,2026-05-07,FUND_FI_USD,Invest,Completed,101.1,100
FO3746,U2538,2026-07-12,FUND_EQS,Invest,Completed,120.291,100
FO3747,U2538,2026-07-02,FUND_FI_USD,Invest,Completed,101.261,50
FO3748,U2541,2026-07-08,FUND_FI_USD,Invest,Completed,100.808,100
FO3749,U2541,2026-07-15,FUND_EQS,Invest,Active,120.285,10
FO3750,U2542,2026-05-24,FUND_FI_USD,Invest,Completed,102.233,10
FO3751,U2542,2026-05-18,FUND_GLD,Invest,Completed,85.818,75
FO3752,U2549,2026-05-26,FUND_GLD,Invest,Active,85.258,20
FO3753,U2549,2026-07-13,FUND_MM,Invest,Completed,109.837,75
FO3754,U2549,2026-06-15,FUND_EQ,Invest,Completed,113.345,100
FO3755,U2551,2026-06-22,FUND_GLD,Invest,Completed,86.002,50
FO3756,U2553,2026-05-07,FUND_EQS,Invest,Completed,119.303,75
FO3757,U2553,2026-06-21,FUND_FI_USD,Invest,Completed,101.391,150
FO3758,U2553,2026-06-07,FUND_EQ,Invest,Completed,113.984,30
FO3759,U2556,2026-07-06,FUND_FI_USD,Invest,Active,102.023,75
FO3760,U2556,2026-07-12,FUND_EQS,Invest,Completed,118.55,75
FO3761,U2557,2026-07-06,FUND_EQS,Invest,Completed,118.223,75
FO3762,U2558,2026-07-13,FUND_EQS,Invest,Completed,118.454,75
FO3763,U2558,2026-07-07,FUND_EQ,Invest,Completed,114.242,150
FO3764,U2558,2026-07-14,FUND_MM,Invest,Completed,109.95,10
FO3765,U2561,2026-06-16,FUND_GLD,Invest,Canceled,84.554,75
FO3766,U2561,2026-07-14,FUND_EQS,Invest,Completed,120.322,75
FO3767,U2564,2026-06-30,FUND_MM,Invest,Completed,110.1,50
FO3768,U2564,2026-07-05,FUND_FI_USD,Invest,Completed,102.515,100
FO3769,U2573,2026-07-14,FUND_FI_USD,Invest,Active,100.739,10
FO3770,U2573,2026-07-09,FUND_MM,Invest,Canceled,109.052,75
FO3771,U2579,2026-07-09,FUND_GLD,Invest,Completed,84.948,75
FO3772,U2580,2026-07-02,FUND_MM,Invest,Completed,109.723,10
FO3773,U2580,2026-06-01,FUND_EQS,Invest,Completed,119.949,300
FO3774,U2580,2026-07-05,FUND_GLD,Invest,Completed,84.885,10
FO3775,U2580,2026-07-02,FUND_FI_USD,Invest,Active,102.252,250
FO3776,U2585,2026-05-27,FUND_FI_USD,Invest,Completed,101.394,50
FO3777,U2585,2026-05-21,FUND_EQ,Invest,Active,114.527,60
FO3778,U2588,2026-06-29,FUND_MM,Invest,Completed,108.957,10
FO3779,U2591,2026-07-02,FUND_FI_USD,Invest,Completed,101.787,10
FO3780,U2591,2026-06-29,FUND_EQ,Invest,Active,113.961,150
FO3781,U2594,2026-06-29,FUND_EQ,Invest,Completed,113.817,10
FO3782,U2597,2026-05-20,FUND_GLD,Invest,Completed,86.018,20
FO3783,U2597,2026-05-17,FUND_EQS,Invest,Canceled,119.882,100
FO3784,U2599,2026-07-08,FUND_FI_USD,Invest,Completed,100.72,40
FO3785,U2599,2026-06-17,FUND_EQ,Invest,Active,113.441,100
FO3786,U2599,2026-05-27,FUND_GLD,Invest,Active,85.942,60
FO3787,U2599,2026-06-15,FUND_MM,Invest,Canceled,108.353,300
FO3788,U2603,2026-07-12,FUND_MM,Invest,Active,108.941,75
FO3789,U2605,2026-06-29,FUND_EQS,Invest,Completed,119.986,50
FO3790,U2605,2026-06-28,FUND_GLD,Invest,Completed,85.557,50
FO3791,U2606,2026-06-18,FUND_FI_USD,Invest,Active,101.516,20
FO3792,U2606,2026-06-04,FUND_EQS,Invest,Completed,119.31,75
FO3793,U2608,2026-06-07,FUND_EQS,Invest,Completed,119.838,50
FO3794,U2609,2026-07-07,FUND_MM,Invest,Completed,109.798,75
FO3795,U2609,2026-07-13,FUND_EQS,Invest,Completed,119.341,10
FO3796,U2615,2026-06-04,FUND_EQ,Invest,Completed,115.142,20
FO3797,U2623,2026-06-28,FUND_MM,Invest,Completed,109.685,75
FO3798,U2628,2026-07-01,FUND_GLD,Invest,Canceled,85.211,10
FO3799,U2631,2026-07-09,FUND_MM,Invest,Completed,109.481,75
FO3800,U2631,2026-07-12,FUND_FI_USD,Invest,Completed,102.364,300
FO3801,U2636,2026-07-08,FUND_FI_USD,Invest,Completed,101.616,150
FO3802,U2638,2026-06-23,FUND_EQS,Invest,Completed,118.904,75
FO3803,U2639,2026-06-01,FUND_MM,Invest,Completed,109.457,20
FO3804,U2639,2026-05-28,FUND_EQS,Invest,Active,119.904,100
FO3805,U2639,2026-06-09,FUND_GLD,Invest,Active,84.566,50
FO3806,U2646,2026-05-28,FUND_EQ,Invest,Completed,113.444,30
FO3807,U2646,2026-06-03,FUND_EQS,Invest,Completed,119.52,10
FO3808,U2646,2026-07-14,FUND_MM,Invest,Completed,108.405,20
FO3809,U2648,2026-07-12,FUND_MM,Invest,Canceled,109.662,20
FO3810,U2648,2026-07-05,FUND_EQS,Invest,Active,119.245,100
FO3811,U2650,2026-06-02,FUND_EQ,Invest,Completed,115.454,50
FO3812,U2654,2026-06-02,FUND_EQ,Invest,Completed,115.333,75
FO3813,U2654,2026-07-08,FUND_FI_USD,Invest,Completed,101.591,150
FO3814,U2657,2026-07-12,FUND_EQ,Invest,Completed,115.319,20
FO3815,U2660,2026-07-07,FUND_GLD,Invest,Completed,85.115,50
FO3816,U2660,2026-07-14,FUND_FI_USD,Invest,Completed,101.271,50
FO3817,U2662,2026-07-08,FUND_EQ,Invest,Completed,113.805,150
FO3818,U2662,2026-05-26,FUND_EQS,Invest,Active,118.96,100
FO3819,U2666,2026-07-06,FUND_FI_USD,Invest,Completed,101.472,100
FO3820,U2666,2026-06-23,FUND_MM,Invest,Completed,108.649,10
FO3821,U2671,2026-06-15,FUND_GLD,Invest,Completed,84.802,50
FO3822,U2671,2026-06-17,FUND_EQ,Invest,Completed,113.43,75
FO3823,U2677,2026-06-28,FUND_GLD,Invest,Completed,85.282,750
FO3824,U2679,2026-06-16,FUND_EQ,Invest,Completed,113.56,10
FO3825,U2680,2026-07-14,FUND_EQS,Invest,Active,118.718,50
FO3826,U2682,2026-06-28,FUND_EQS,Invest,Completed,118.429,30
FO3827,U2682,2026-05-31,FUND_MM,Invest,Completed,110.092,300
FO3828,U2682,2026-07-14,FUND_EQ,Invest,Completed,114.588,60
FO3829,U2687,2026-05-17,FUND_EQS,Invest,Completed,119.012,60
FO3830,U2687,2026-06-01,FUND_MM,Invest,Completed,109.092,150
FO3831,U2687,2026-05-13,FUND_GLD,Invest,Completed,85.133,150
FO3832,U2693,2026-05-10,FUND_EQ,Invest,Completed,113.874,200
FO3833,U2693,2026-06-14,FUND_GLD,Invest,Active,85.91,300
FO3834,U2693,2026-07-08,FUND_EQS,Invest,Active,119.177,100
FO3835,U2693,2026-05-18,FUND_MM,Invest,Active,108.521,150
FO3836,U2694,2026-06-30,FUND_GLD,Invest,Completed,85.039,30
FO3837,U2696,2026-07-15,FUND_GLD,Invest,Active,85.986,75
FO3838,U2701,2026-07-05,FUND_GLD,Invest,Completed,84.815,10
FO3839,U2701,2026-06-10,FUND_MM,Invest,Completed,109.056,20
FO3840,U2701,2026-06-17,FUND_EQ,Invest,Completed,114.236,10
FO3841,U2707,2026-06-16,FUND_FI_USD,Invest,Active,102.183,10
FO3842,U2708,2026-07-15,FUND_GLD,Invest,Completed,85.057,75
FO3843,U2708,2026-06-17,FUND_EQS,Invest,Completed,118.511,150
FO3844,U2708,2026-06-14,FUND_FI_USD,Invest,Active,102.535,300
FO3845,U2708,2026-06-16,FUND_EQ,Invest,Completed,114.613,75
FO3846,U2718,2026-07-01,FUND_FI_USD,Invest,Completed,101.103,30
FO3847,U2722,2026-06-25,FUND_GLD,Invest,Completed,85.553,20
FO3848,U2722,2026-06-30,FUND_EQS,Invest,Completed,118.967,10
FO3849,U2729,2026-05-03,FUND_GLD,Invest,Completed,85.415,75
FO3850,U2729,2026-06-16,FUND_EQ,Invest,Completed,113.281,20
FO3851,U2729,2026-05-13,FUND_EQS,Invest,Completed,118.684,30
FO3852,U2732,2026-06-15,FUND_GLD,Invest,Completed,85.802,10
FO3853,U2733,2026-05-14,FUND_EQS,Invest,Completed,118.732,50
FO3854,U2733,2026-07-05,FUND_FI_USD,Invest,Completed,102.215,30
FO3855,U2734,2026-05-11,FUND_FI_USD,Invest,Active,100.853,30
FO3856,U2739,2026-07-02,FUND_MM,Invest,Active,109.729,30
FO3857,U2741,2026-06-14,FUND_GLD,Invest,Completed,84.916,10
FO3858,U2741,2026-06-16,FUND_FI_USD,Invest,Completed,101.862,20
FO3859,U2751,2026-07-01,FUND_FI_USD,Invest,Completed,100.823,30
FO3860,U2752,2026-07-09,FUND_FI_USD,Invest,Completed,101.726,150
FO3861,U2752,2026-07-12,FUND_MM,Invest,Completed,109.493,10
FO3862,U2754,2026-06-17,FUND_EQ,Invest,Completed,114.361,50
FO3863,U2754,2026-04-21,FUND_FI_USD,Invest,Active,102.393,20
FO3864,U2754,2026-06-18,FUND_EQS,Invest,Completed,119.224,20
FO3865,U2759,2026-05-17,FUND_EQ,Invest,Active,114.013,150
FO3866,U2761,2026-07-13,FUND_FI_USD,Invest,Completed,101.326,30
FO3867,U2762,2026-07-01,FUND_FI_USD,Invest,Active,101.781,75
FO3868,U2767,2026-07-13,FUND_MM,Invest,Completed,108.505,100
FO3869,U2770,2026-07-06,FUND_EQS,Invest,Completed,118.982,150
FO3870,U2770,2026-05-21,FUND_MM,Invest,Completed,110.136,75
FO3871,U2770,2026-07-09,FUND_FI_USD,Invest,Completed,101.85,75
FO3872,U2772,2026-06-29,FUND_GLD,Invest,Completed,85.643,150
FO3873,U2772,2026-07-01,FUND_EQ,Invest,Completed,115.365,100
FO3874,U2777,2026-07-15,FUND_MM,Invest,Completed,108.744,750
FO3875,U2777,2026-05-24,FUND_EQ,Invest,Completed,114.365,100
FO3876,U2781,2026-06-15,FUND_EQ,Invest,Completed,113.804,90
FO3877,U2781,2026-07-09,FUND_FI_USD,Invest,Active,101.535,30
FO3878,U2781,2026-04-27,FUND_GLD,Invest,Completed,85.518,10
FO3879,U2782,2026-06-29,FUND_FI_USD,Invest,Active,102.09,50
FO3880,U2789,2026-06-18,FUND_FI_USD,Invest,Completed,101.377,100
FO3881,U2789,2026-05-19,FUND_EQ,Invest,Completed,114.814,75
FO3882,U2790,2026-07-06,FUND_EQ,Invest,Completed,114.08,150
FO3883,U2791,2026-07-15,FUND_MM,Invest,Completed,108.829,30
FO3884,U2793,2026-07-06,FUND_EQS,Invest,Canceled,118.291,50
FO3885,U2794,2026-07-12,FUND_GLD,Invest,Canceled,85.775,75
FO3886,U2794,2026-06-09,FUND_MM,Invest,Completed,109.651,100
FO3887,U2797,2026-06-03,FUND_EQ,Invest,Completed,115.06,10
FO3888,U2797,2026-06-18,FUND_FI_USD,Invest,Completed,101.49,10
FO3889,U2797,2026-07-07,FUND_EQS,Invest,Active,120.162,10
FO3890,U2802,2026-06-22,FUND_MM,Invest,Completed,108.913,150
FO3891,U2802,2026-06-11,FUND_EQS,Invest,Completed,120.06,10
FO3892,U2809,2026-07-13,FUND_GLD,Invest,Completed,85.823,50
FO3893,U2812,2026-07-08,FUND_FI_USD,Invest,Completed,101.372,150
FO3894,U2813,2026-07-05,FUND_GLD,Invest,Completed,84.557,50
FO3895,U2813,2026-06-28,FUND_MM,Invest,Completed,109.495,20
FO3896,U2814,2026-06-30,FUND_EQS,Invest,Completed,119.201,100
FO3897,U2814,2026-07-02,FUND_MM,Invest,Completed,109.907,250
FO3898,U2814,2026-06-28,FUND_GLD,Invest,Completed,84.764,50
FO3899,U2814,2026-07-01,FUND_FI_USD,Invest,Completed,101.718,10
FO3900,U2822,2026-07-14,FUND_MM,Invest,Completed,109.284,20
FO3901,U2822,2026-07-13,FUND_FI_USD,Invest,Completed,101.709,75
FO3902,U2823,2026-07-05,FUND_EQS,Invest,Completed,118.802,10
FO3903,U2823,2026-06-14,FUND_MM,Invest,Completed,109.281,50
FO3904,U2829,2026-06-23,FUND_EQS,Invest,Completed,118.669,10
FO3905,U2829,2026-07-08,FUND_EQ,Invest,Completed,114.082,75
FO3906,U2829,2026-06-03,FUND_MM,Invest,Canceled,109.578,10
FO3907,U2830,2026-06-29,FUND_EQ,Invest,Completed,114.037,150
FO3908,U2843,2026-07-05,FUND_EQ,Invest,Completed,113.329,30
FO3909,U2843,2026-07-01,FUND_MM,Invest,Active,108.756,100
FO3910,U2846,2026-07-08,FUND_EQS,Invest,Completed,118.48,20
FO3911,U2846,2026-06-30,FUND_GLD,Invest,Active,85.729,10
FO3912,U2847,2026-06-07,FUND_EQ,Invest,Completed,114.561,75
FO3913,U2847,2026-06-18,FUND_MM,Invest,Completed,109.338,150
FO3914,U2849,2026-06-25,FUND_EQ,Invest,Completed,113.457,30
FO3915,U2850,2026-06-17,FUND_FI_USD,Invest,Completed,101.821,50
FO3916,U2850,2026-06-11,FUND_GLD,Invest,Completed,85.352,150
FO3917,U2850,2026-07-13,FUND_EQS,Invest,Completed,119.055,50
FO3918,U2864,2026-07-06,FUND_FI_USD,Invest,Completed,101.672,10
FO3919,U2867,2026-07-13,FUND_MM,Invest,Completed,109.648,30
FO3920,U2867,2026-07-07,FUND_EQS,Invest,Completed,119.624,10
FO3921,U2869,2026-06-18,FUND_GLD,Invest,Active,85.098,10
FO3922,U2870,2026-07-01,FUND_MM,Invest,Completed,108.446,30
FO3923,U2870,2026-06-11,FUND_EQS,Invest,Completed,118.326,10
FO3924,U2872,2026-07-14,FUND_GLD,Invest,Active,85.558,50
FO3925,U2872,2026-07-15,FUND_FI_USD,Invest,Completed,102.271,75
FO3926,U2872,2026-07-15,FUND_EQS,Invest,Completed,120.354,100
FO3927,U2875,2026-05-31,FUND_EQS,Invest,Completed,119.664,20
FO3928,U2875,2026-05-20,FUND_MM,Invest,Completed,109.202,150
FO3929,U2875,2026-06-15,FUND_FI_USD,Invest,Completed,101.116,30
FO3930,U2877,2026-07-13,FUND_EQS,Invest,Canceled,119.581,50
FO3931,U2877,2026-07-14,FUND_MM,Invest,Canceled,108.115,150
FO3932,U2887,2026-07-06,FUND_GLD,Invest,Active,84.596,75
FO3933,U2887,2026-06-02,FUND_FI_USD,Invest,Completed,101.379,300
FO3934,U2888,2026-07-12,FUND_MM,Invest,Completed,109.516,50
FO3935,U2888,2026-05-28,FUND_GLD,Invest,Completed,85.311,100
FO3936,U2901,2026-06-25,FUND_MM,Invest,Completed,108.959,75
FO3937,U2901,2026-06-16,FUND_EQS,Invest,Completed,118.651,100
FO3938,U2901,2026-07-05,FUND_EQ,Invest,Completed,113.829,20
FO3939,U2905,2026-06-24,FUND_FI_USD,Invest,Completed,102.415,20
FO3940,U2905,2026-07-07,FUND_MM,Invest,Completed,109.504,50
FO3941,U2908,2026-07-01,FUND_MM,Invest,Completed,109.072,150
FO3942,U2921,2026-07-14,FUND_MM,Invest,Completed,108.127,30
FO3943,U2926,2026-06-28,FUND_FI_USD,Invest,Completed,102.068,10
FO3944,U2926,2026-05-18,FUND_EQ,Invest,Active,114.942,75
FO3945,U2933,2026-07-09,FUND_GLD,Invest,Active,84.779,30
FO3946,U2933,2026-07-15,FUND_EQS,Invest,Completed,120.239,50
FO3947,U2940,2026-07-14,FUND_MM,Invest,Completed,108.705,100
FO3948,U2941,2026-07-05,FUND_FI_USD,Invest,Completed,101.31,10
FO3949,U2941,2026-07-06,FUND_EQS,Invest,Active,119.085,150
FO3950,U2941,2026-06-09,FUND_GLD,Invest,Completed,85.318,50
FO3951,U2947,2026-07-09,FUND_EQ,Invest,Completed,115.336,10
FO3952,U2947,2026-07-02,FUND_EQS,Invest,Completed,119.896,50
FO3953,U2952,2026-07-12,FUND_GLD,Invest,Active,85.25,20
FO3954,U2952,2026-07-05,FUND_MM,Invest,Completed,109.144,750
FO3955,U2953,2026-07-05,FUND_GLD,Invest,Completed,85.614,30
FO3956,U2953,2026-07-14,FUND_FI_USD,Invest,Completed,102.462,10
FO3957,U2956,2026-05-31,FUND_EQS,Invest,Completed,119.843,100
FO3958,U2956,2026-06-21,FUND_GLD,Invest,Completed,85.886,50
FO3959,U2957,2026-07-15,FUND_MM,Invest,Completed,109.485,10
FO3960,U2959,2026-05-04,FUND_EQ,Invest,Completed,113.826,10
FO3961,U2960,2026-07-05,FUND_MM,Invest,Completed,108.538,10
FO3962,U2960,2026-06-22,FUND_FI_USD,Invest,Canceled,101.442,10
FO3963,U2965,2026-06-09,FUND_MM,Invest,Active,109.397,150
FO3964,U2965,2026-06-29,FUND_EQS,Invest,Completed,118.541,10
FO3965,U2969,2026-07-02,FUND_EQ,Invest,Active,113.906,20
FO3966,U2969,2026-07-14,FUND_MM,Invest,Completed,110.167,20
FO3967,U2970,2026-05-11,FUND_EQ,Invest,Completed,113.848,150
FO3968,U2970,2026-05-19,FUND_MM,Invest,Completed,108.77,75
FO3969,U2980,2026-07-12,FUND_EQ,Invest,Completed,114.145,10
FO3970,U2986,2026-06-18,FUND_EQS,Invest,Completed,118.048,50
FO3971,U2988,2026-07-13,FUND_MM,Invest,Completed,108.23,100
FO3972,U2988,2026-07-15,FUND_GLD,Invest,Completed,86.188,100
FO3973,U2990,2026-07-01,FUND_EQS,Invest,Completed,118.051,30
FO3974,U2991,2026-07-09,FUND_MM,Invest,Completed,108.881,10
FO3975,U2995,2026-06-16,FUND_EQ,Invest,Completed,113.67,20
FO3976,U2995,2026-07-05,FUND_GLD,Invest,Completed,84.676,10
FO3977,U2995,2026-06-04,FUND_EQS,Invest,Active,119.92,30
FO3978,U3009,2026-07-01,FUND_FI_USD,Invest,Completed,101.343,75
FO3979,U3009,2026-05-26,FUND_EQ,Invest,Active,114.81,20
FO3980,U3011,2026-07-09,FUND_EQ,Invest,Completed,114.007,75
FO3981,U3011,2026-06-29,FUND_EQS,Invest,Completed,120.21,100
FO3982,U3020,2026-04-14,FUND_FI_USD,Invest,Completed,100.805,100
FO3983,U3020,2026-06-08,FUND_MM,Invest,Completed,109.892,100
FO3984,U3020,2026-04-27,FUND_GLD,Invest,Completed,85.7,10
FO3985,U3023,2026-06-17,FUND_EQ,Invest,Completed,115.51,150
FO3986,U3035,2026-07-14,FUND_EQS,Invest,Completed,119.806,30
FO3987,U3035,2026-07-06,FUND_MM,Invest,Completed,109.984,20
FO3988,U3036,2026-06-30,FUND_MM,Invest,Completed,110.263,100
FO3989,U3041,2026-07-14,FUND_FI_USD,Invest,Completed,101.869,30
FO3990,U3044,2026-07-14,FUND_MM,Invest,Canceled,110.103,10
FO3991,U3045,2026-07-09,FUND_EQ,Invest,Completed,115.489,50
FO3992,U3049,2026-06-24,FUND_EQ,Invest,Active,115.279,150
FO3993,U3049,2026-06-10,FUND_EQS,Invest,Canceled,119.415,10
FO3994,U3051,2026-07-06,FUND_GLD,Invest,Completed,84.904,20
FO3995,U3051,2026-07-01,FUND_EQ,Invest,Completed,114.96,10
FO3996,U3052,2026-07-01,FUND_GLD,Invest,Completed,85.278,20
FO3997,U3053,2026-06-18,FUND_EQS,Invest,Completed,120.352,100
FO3998,U3056,2026-07-12,FUND_EQ,Invest,Completed,113.316,30
FO3999,U3058,2026-07-12,FUND_FI_USD,Invest,Active,101.361,20
FO4000,U3062,2026-06-25,FUND_MM,Invest,Completed,108.468,20
FO4001,U3062,2026-05-28,FUND_EQS,Invest,Completed,118.562,100
FO4002,U3068,2026-07-13,FUND_GLD,Invest,Completed,85.368,100
FO4003,U3071,2026-07-06,FUND_FI_USD,Invest,Active,101.667,10
FO4004,U3071,2026-07-13,FUND_MM,Invest,Completed,108.308,100
FO4005,U3071,2026-07-14,FUND_EQ,Invest,Completed,114.926,10
FO4006,U3073,2026-07-12,FUND_GLD,Invest,Completed,84.814,150
FO4007,U3073,2026-07-02,FUND_EQS,Invest,Completed,119.352,20
FO4008,U3080,2026-07-15,FUND_EQ,Invest,Completed,114.824,100
FO4009,U3084,2026-05-31,FUND_GLD,Invest,Completed,84.729,75
FO4010,U3084,2026-05-25,FUND_EQ,Invest,Completed,114.514,75
FO4011,U3092,2026-07-15,FUND_EQ,Invest,Completed,113.518,150
FO4012,U3095,2026-07-15,FUND_EQ,Invest,Completed,113.425,150
FO4013,U3104,2026-05-20,FUND_GLD,Invest,Active,85.049,100
FO4014,U3104,2026-05-13,FUND_FI_USD,Invest,Active,102.131,75
FO4015,U3104,2026-06-04,FUND_MM,Invest,Completed,109.276,50
FO4016,U3109,2026-07-12,FUND_FI_USD,Invest,Completed,101.962,10
FO4017,U3112,2026-07-08,FUND_EQ,Invest,Canceled,115.151,75
FO4018,U3117,2026-06-15,FUND_EQ,Invest,Completed,114.018,20
FO4019,U3117,2026-07-06,FUND_FI_USD,Invest,Completed,101.093,50
FO4020,U3123,2026-05-13,FUND_MM,Invest,Completed,109.957,150
FO4021,U3137,2026-07-15,FUND_EQ,Invest,Completed,114.636,150
FO4022,U3137,2026-06-28,FUND_MM,Invest,Completed,108.261,10
FO4023,U3144,2026-05-19,FUND_FI_USD,Invest,Active,102.05,150
FO4024,U3145,2026-05-03,FUND_MM,Invest,Completed,109.501,50
FO4025,U3152,2026-06-23,FUND_MM,Invest,Completed,108.698,50
FO4026,U3152,2026-06-24,FUND_GLD,Invest,Completed,86.146,30
FO4027,U3152,2026-06-21,FUND_FI_USD,Invest,Completed,102.047,100
FO4028,U3153,2026-05-14,FUND_GLD,Invest,Completed,85.894,20
FO4029,U3153,2026-04-13,FUND_FI_USD,Invest,Completed,100.717,50
FO4030,U3153,2026-06-21,FUND_EQ,Invest,Completed,113.685,100
FO4031,U3154,2026-07-09,FUND_EQS,Invest,Active,118.335,150
FO4032,U3157,2026-07-13,FUND_EQS,Invest,Active,119.551,75
FO4033,U3164,2026-05-12,FUND_EQS,Invest,Completed,120.156,30
FO4034,U3178,2026-06-21,FUND_MM,Invest,Active,108.535,30
FO4035,U3178,2026-06-21,FUND_EQ,Invest,Completed,113.596,20
FO4036,U3178,2026-07-01,FUND_GLD,Invest,Completed,86.173,100
FO4037,U3180,2026-05-18,FUND_EQ,Invest,Completed,115.374,20
FO4038,U3180,2026-06-29,FUND_EQS,Invest,Completed,118.893,150
FO4039,U3180,2026-05-18,FUND_MM,Invest,Completed,110.223,75
FO4040,U3180,2026-07-01,FUND_FI_USD,Invest,Active,101.76,90
FO4041,U3186,2026-07-15,FUND_EQS,Invest,Completed,120.013,50
FO4042,U3186,2026-07-08,FUND_EQ,Invest,Canceled,113.997,75
FO4043,U3188,2026-06-18,FUND_FI_USD,Invest,Active,102.528,20
FO4044,U3195,2026-06-09,FUND_MM,Invest,Completed,109.77,100
FO4045,U3201,2026-07-05,FUND_GLD,Invest,Completed,85.683,300
FO4046,U3210,2026-07-13,FUND_FI_USD,Invest,Active,102.124,20
FO4047,U3210,2026-07-15,FUND_EQ,Invest,Active,114.376,10
FO4048,U3210,2026-07-14,FUND_MM,Invest,Active,109.935,100
FO4049,U3210,2026-07-12,FUND_EQS,Invest,Active,118.082,50
FO4050,U3213,2026-07-02,FUND_EQ,Invest,Completed,115.485,10
FO4051,U3215,2026-06-14,FUND_FI_USD,Invest,Completed,101.517,20
FO4052,U3215,2026-06-03,FUND_MM,Invest,Active,108.757,50
FO4053,U3218,2026-05-25,FUND_FI_USD,Invest,Completed,100.786,150
FO4054,U3222,2026-07-09,FUND_GLD,Invest,Active,85.47,20
FO4055,U3223,2026-07-15,FUND_GLD,Invest,Active,85.282,150
FO4056,U3224,2026-07-15,FUND_EQ,Invest,Completed,113.284,100
FO4057,U3224,2026-06-17,FUND_GLD,Invest,Completed,85.93,75
FO4058,U3225,2026-07-15,FUND_EQS,Invest,Completed,118.651,30
FO4059,U3227,2026-07-14,FUND_MM,Invest,Completed,110.089,30
FO4060,U3227,2026-07-13,FUND_GLD,Invest,Active,85.818,75
FO4061,U3230,2026-05-25,FUND_MM,Invest,Active,108.764,75
FO4062,U3230,2026-06-30,FUND_GLD,Invest,Completed,85.391,100
FO4063,U3230,2026-06-21,FUND_EQS,Invest,Completed,119.509,10
FO4064,U3235,2026-07-14,FUND_MM,Invest,Completed,110.181,100
FO4065,U3241,2026-07-15,FUND_EQ,Invest,Completed,114.897,90
FO4066,U3241,2026-07-15,FUND_FI_USD,Invest,Completed,101.99,10
FO4067,U3245,2026-07-02,FUND_MM,Invest,Completed,110.262,20
FO4068,U3245,2026-05-31,FUND_GLD,Invest,Active,85.475,500
FO4069,U3245,2026-07-09,FUND_EQ,Invest,Completed,114.98,100
FO4070,U3245,2026-06-08,FUND_FI_USD,Invest,Active,102.135,30
FO4071,U3252,2026-06-29,FUND_EQ,Invest,Completed,114.186,50
FO4072,U3252,2026-07-14,FUND_FI_USD,Invest,Completed,102.603,75
FO4073,U3252,2026-07-13,FUND_EQS,Invest,Completed,120.015,20
FO4074,U3253,2026-06-21,FUND_FI_USD,Invest,Completed,102.585,10
FO4075,U3256,2026-06-21,FUND_GLD,Invest,Completed,85.225,10
FO4076,U3259,2026-07-07,FUND_EQS,Invest,Completed,120.084,10
FO4077,U3259,2026-07-05,FUND_EQ,Invest,Active,113.929,10
FO4078,U3272,2026-05-27,FUND_FI_USD,Invest,Completed,102.381,10
FO4079,U3272,2026-06-23,FUND_MM,Invest,Completed,109.207,10
FO4080,U3272,2026-04-30,FUND_EQ,Invest,Completed,114.447,30
FO4081,U3273,2026-07-02,FUND_EQ,Invest,Completed,113.506,20
FO4082,U3273,2026-07-15,FUND_EQS,Invest,Completed,120.076,90
FO4083,U3277,2026-07-05,FUND_EQS,Invest,Active,118.328,100
FO4084,U3279,2026-06-08,FUND_FI_USD,Invest,Completed,101.477,100
FO4085,U3280,2026-06-10,FUND_MM,Invest,Completed,109.7,20
FO4086,U3282,2026-07-14,FUND_GLD,Invest,Completed,85.014,75
FO4087,U3282,2026-06-16,FUND_MM,Invest,Completed,110.035,75
FO4088,U3284,2026-06-18,FUND_EQ,Invest,Completed,115.229,250
FO4089,U3284,2026-06-17,FUND_GLD,Invest,Completed,85.455,250
FO4090,U3284,2026-06-22,FUND_EQS,Invest,Completed,119.131,750
FO4091,U3284,2026-05-26,FUND_MM,Invest,Completed,108.96,150
FO4092,U3289,2026-06-21,FUND_MM,Invest,Completed,108.545,100
FO4093,U3289,2026-07-02,FUND_GLD,Invest,Completed,85.267,10
FO4094,U3289,2026-06-09,FUND_FI_USD,Invest,Completed,101.313,100
FO4095,U3291,2026-07-12,FUND_EQS,Invest,Completed,120.217,30
FO4096,U3291,2026-07-14,FUND_MM,Invest,Completed,108.965,150
